# Undirected graph (each unordered pair of nodes is saved once): soc-Epinions1-subgraph-edge.txt
# Save as tab-separated list of edges
# Nodes: 37939 Edges: 102004
# NodeId	NodeId
1	5507
1	5617
1	5679
1	5719
1	5791
1	5887
1	5905
1	5919
1	6003
1	6015
1	6017
1	6039
1	6095
1	6123
1	6159
1	6173
1	6401
1	6517
1	6725
1	6779
1	6817
1	7059
1	7207
1	7429
1	7499
1	7531
1	7565
1	7619
1	7637
1	7719
1	7773
1	8063
1	8461
1	8541
1	8645
1	8699
1	8705
1	8975
1	9087
1	9139
1	9159
1	9167
1	9231
1	9443
1	9457
1	9505
1	9743
1	9835
1	9999
1	10343
1	10485
1	10487
1	10731
1	10775
1	10845
1	11201
1	11429
1	11503
1	11521
1	11683
1	11763
1	11779
1	11813
1	12803
1	12821
1	13823
1	13909
1	13951
1	14077
1	15515
1	16893
1	17219
1	17331
1	17911
1	18169
1	19147
1	19169
1	19861
1	19865
1	19867
1	19875
1	19889
1	20821
1	21171
1	21329
1	21469
1	22279
1	22447
1	22513
1	23333
1	24581
1	24905
1	26299
1	26613
1	32781
1	33127
1	33637
1	34781
1	40247
1	45491
1	58293
1	68941
1	71399
1	74949
1	74951
3	5
3	29
3	31
3	35
3	145
3	195
3	211
3	359
3	437
3	665
3	681
3	683
3	685
3	687
3	689
3	691
3	693
3	695
3	697
3	699
3	701
3	703
3	705
3	707
3	709
3	711
3	713
5	11
5	21
5	27
5	29
5	35
5	51
5	55
5	61
5	65
5	69
5	73
5	77
5	79
5	81
5	87
5	89
5	93
5	97
5	103
5	117
5	119
5	123
5	127
5	141
5	145
5	155
5	165
5	195
5	203
5	225
5	233
5	235
5	237
5	241
5	245
5	249
5	279
5	287
5	295
5	303
5	319
5	333
5	335
5	355
5	369
5	379
5	383
5	391
5	401
5	413
5	421
5	433
5	437
5	443
5	445
5	449
5	465
5	475
5	551
5	553
5	555
5	563
5	603
5	625
5	627
5	629
5	639
5	651
5	663
5	681
5	683
5	719
5	733
5	749
5	751
5	775
5	777
5	779
5	781
5	783
5	785
5	787
5	789
5	791
5	793
5	795
5	797
5	799
5	801
5	803
5	805
5	807
5	809
5	811
5	813
5	815
5	817
5	819
5	821
5	823
5	825
5	827
5	829
5	831
5	833
5	835
5	837
5	839
5	841
5	71381
7	23
7	77
7	127
7	145
7	155
7	365
7	551
7	641
7	699
7	775
7	999
7	1003
7	1013
7	1019
7	1107
7	1109
7	1111
7	1113
7	1115
7	1117
7	71389
9	31
9	33
9	135
9	145
9	155
9	159
9	447
9	455
9	843
9	883
9	917
9	923
9	1055
9	1163
9	1165
11	21
11	23
11	25
11	27
11	29
11	31
11	33
11	35
11	43
11	47
11	51
11	53
11	55
11	59
11	61
11	65
11	69
11	79
11	81
11	87
11	89
11	93
11	97
11	101
11	103
11	105
11	109
11	117
11	119
11	123
11	127
11	141
11	155
11	165
11	195
11	211
11	231
11	235
11	237
11	249
11	257
11	269
11	279
11	319
11	327
11	329
11	333
11	335
11	345
11	357
11	359
11	369
11	383
11	385
11	387
11	401
11	407
11	413
11	421
11	427
11	437
11	441
11	443
11	449
11	475
11	481
11	485
11	551
11	555
11	597
11	625
11	629
11	645
11	661
11	663
11	681
11	683
11	717
11	721
11	723
11	735
11	777
11	779
11	781
11	783
11	787
11	879
11	887
11	1027
11	1029
11	1033
11	1075
11	1163
11	1169
11	1181
11	1243
11	1245
11	1247
11	1249
11	1251
11	1253
11	1255
11	1257
11	1259
11	1261
11	1263
11	1265
11	1267
11	1269
11	1271
11	1273
11	1275
11	1277
11	1279
11	1281
11	1283
11	1285
11	1287
11	1289
11	1291
13	135
13	141
13	217
13	301
13	329
13	385
13	429
13	565
13	607
13	617
13	625
13	629
13	669
13	763
13	793
13	909
13	933
13	947
13	1023
13	1059
13	1111
13	1171
13	1173
13	1191
13	1207
13	1391
13	1393
13	1395
13	1397
13	1399
13	1401
13	1403
13	1405
13	1407
13	1409
13	1411
13	1413
13	1415
13	1417
13	1419
13	1421
13	1423
13	1425
13	1427
13	1429
13	1431
13	1433
13	1435
13	1437
13	1439
13	1441
13	1443
13	1445
13	1447
13	1449
13	1451
13	1453
13	1455
13	1457
13	1459
13	1461
13	1463
13	1465
13	1467
13	1469
13	1471
13	1473
13	1475
13	1477
13	1479
13	1481
13	1483
13	1485
13	1487
13	1489
13	1491
13	1493
13	1495
13	1497
13	1499
13	1501
13	1503
13	1505
13	1507
13	1509
13	1511
13	1513
13	1515
13	1517
13	1519
13	1521
13	1523
13	1525
13	1527
13	1529
13	1531
13	1533
13	1535
13	1537
13	1539
13	1541
13	1543
13	1545
13	1547
13	1549
13	1551
13	1553
13	1555
13	1557
13	1559
13	1561
13	1563
13	1565
13	1567
13	1569
13	1571
13	1573
13	1669
13	1691
13	1695
13	2979
13	3159
13	3189
13	3555
13	3683
13	3915
13	4313
13	4907
13	4929
13	5113
13	5281
13	5617
13	5667
13	5791
13	5805
13	6055
13	6419
13	6723
13	6789
13	6793
13	6821
13	6831
13	6855
13	6963
13	6995
13	7425
13	7427
13	7543
13	7549
13	7981
13	7999
13	8149
13	10159
13	10349
13	10779
13	11327
13	11503
13	12285
13	14261
13	14477
13	16807
13	17693
13	17927
13	18489
13	18997
13	19139
13	19171
13	19247
13	20797
13	20933
13	21097
13	21269
13	21357
13	27953
13	28157
13	34161
13	35889
13	43101
13	63997
13	73589
13	73591
13	73593
15	25
15	33
15	49
15	61
15	79
15	243
15	349
15	355
15	375
15	395
15	443
15	639
15	645
15	725
15	765
15	847
15	1453
15	1713
15	1715
15	1717
15	1719
15	1721
15	1723
15	1725
15	1727
15	1729
15	1731
15	1733
15	1735
15	1737
17	379
17	607
17	645
17	749
17	1349
17	1677
17	1731
17	1771
17	1773
17	1775
17	1777
17	1779
17	1781
17	1783
17	1785
17	1787
17	1789
17	1791
17	1793
17	1795
17	1797
17	1799
17	1801
17	1803
17	1805
17	1807
17	1809
17	1811
17	1813
17	1815
17	1817
17	1819
17	1821
17	1823
17	1825
17	1827
17	1829
17	1831
17	1833
17	1835
17	1837
17	1839
17	1841
17	1843
17	1845
17	1847
17	1849
17	1851
17	1853
17	1855
17	1857
17	1859
17	1861
17	1863
17	1865
17	1867
17	1869
17	1871
17	1873
17	1875
17	1877
17	1879
17	1881
17	1883
17	1885
17	1887
17	1889
19	25
19	27
19	31
19	37
19	49
19	53
19	65
19	69
19	71
19	77
19	79
19	81
19	89
19	105
19	107
19	119
19	127
19	133
19	135
19	141
19	143
19	145
19	155
19	159
19	169
19	185
19	187
19	191
19	193
19	197
19	201
19	203
19	225
19	233
19	279
19	291
19	295
19	301
19	311
19	329
19	333
19	335
19	353
19	363
19	367
19	369
19	375
19	381
19	385
19	401
19	409
19	421
19	427
19	431
19	433
19	443
19	453
19	455
19	481
19	529
19	549
19	551
19	563
19	575
19	579
19	591
19	593
19	639
19	663
19	671
19	675
19	685
19	689
19	697
19	705
19	715
19	717
19	719
19	723
19	725
19	737
19	745
19	759
19	763
19	769
19	793
19	807
19	827
19	831
19	845
19	851
19	853
19	863
19	869
19	873
19	881
19	917
19	923
19	975
19	983
19	993
19	1001
19	1003
19	1021
19	1031
19	1043
19	1069
19	1075
19	1085
19	1111
19	1163
19	1171
19	1179
19	1209
19	1221
19	1247
19	1309
19	1389
19	1401
19	1527
19	1531
19	1613
19	1653
19	1719
19	1747
19	1755
19	1763
19	1899
19	1935
19	1975
19	2023
19	2025
19	2027
19	2029
19	2031
19	2033
19	2035
19	2037
19	2039
19	2041
19	2043
19	2045
19	2047
19	2049
19	2051
19	2053
19	2055
19	2057
19	2059
19	2061
19	2063
19	2065
19	2067
19	2069
19	2071
19	2073
19	2075
19	2077
19	2079
19	2081
19	2083
19	2085
19	2087
19	2089
19	2091
19	2093
19	2095
19	2097
19	2099
19	2101
19	2103
19	2105
19	2107
19	2109
19	2111
19	2113
19	2201
19	2275
19	2285
19	2327
19	2427
19	2539
19	2651
19	2981
19	3065
19	3219
19	3277
19	3349
19	3527
19	3533
19	3585
19	3901
19	3985
19	4037
19	4069
19	4089
19	4313
19	4333
19	4391
19	4399
19	4545
19	4557
19	4577
19	4739
19	4769
19	5105
19	5109
19	5173
19	5263
19	5667
19	5791
19	6003
19	6055
19	6077
19	6855
19	6873
19	7059
19	7619
19	7831
19	8191
19	8463
19	8493
19	9051
19	9087
19	9405
19	10699
19	10779
19	10967
19	11515
19	11925
19	12353
19	12529
19	13637
19	13663
19	15941
19	17911
19	19309
19	19975
19	23085
19	34299
19	39523
19	62371
19	71399
21	25
21	27
21	35
21	61
21	65
21	69
21	83
21	107
21	123
21	135
21	159
21	165
21	169
21	185
21	193
21	195
21	201
21	235
21	279
21	301
21	303
21	319
21	329
21	333
21	335
21	353
21	363
21	375
21	381
21	401
21	403
21	407
21	415
21	431
21	443
21	447
21	451
21	457
21	547
21	551
21	559
21	563
21	609
21	619
21	629
21	631
21	639
21	645
21	663
21	697
21	699
21	705
21	715
21	717
21	721
21	725
21	737
21	751
21	783
21	849
21	883
21	967
21	971
21	975
21	997
21	1007
21	1025
21	1029
21	1075
21	1185
21	1211
21	1247
21	1263
21	1313
21	1315
21	1335
21	1359
21	1373
21	1435
21	1503
21	1507
21	1529
21	1551
21	1581
21	1587
21	1589
21	1613
21	1623
21	1779
21	1935
21	1975
21	2043
21	2051
21	2059
21	2063
21	2067
21	2215
21	2217
21	2219
21	2221
21	2223
21	2225
21	2227
21	2229
21	2231
21	2233
21	2235
21	2237
21	2239
21	2241
21	2243
21	2245
21	2247
21	2249
21	2251
21	2253
21	2255
21	2257
21	2259
21	2261
21	2263
21	2265
21	2267
21	2269
21	2271
21	2273
21	2275
21	2277
21	2279
21	2281
21	2283
21	2285
21	2287
21	2289
21	2291
21	2293
21	2295
21	2297
21	2299
21	2499
21	4875
21	11863
21	71383
21	71387
21	72975
21	72977
23	31
23	33
23	101
23	127
23	135
23	145
23	155
23	165
23	345
23	365
23	371
23	401
23	403
23	663
23	721
23	725
23	737
23	783
23	917
23	965
23	981
23	1013
23	1027
23	1075
23	1085
23	1123
23	1243
23	1935
23	2053
23	2075
23	2265
23	2341
23	2367
23	2369
23	2371
23	2373
23	2375
23	2377
23	2379
23	2381
23	2383
23	2385
25	27
25	29
25	31
25	33
25	35
25	39
25	41
25	45
25	49
25	53
25	61
25	65
25	69
25	71
25	81
25	83
25	97
25	103
25	105
25	117
25	127
25	145
25	159
25	165
25	167
25	169
25	185
25	193
25	195
25	215
25	217
25	233
25	235
25	237
25	257
25	285
25	289
25	295
25	299
25	327
25	331
25	333
25	335
25	341
25	345
25	349
25	373
25	383
25	385
25	395
25	401
25	407
25	413
25	427
25	433
25	443
25	445
25	447
25	449
25	455
25	481
25	541
25	545
25	547
25	551
25	563
25	625
25	639
25	645
25	683
25	717
25	721
25	725
25	729
25	735
25	737
25	765
25	789
25	805
25	849
25	879
25	883
25	907
25	965
25	971
25	979
25	981
25	989
25	1015
25	1027
25	1029
25	1031
25	1075
25	1129
25	1145
25	1173
25	1191
25	1283
25	1305
25	1379
25	1387
25	1401
25	1715
25	1755
25	1763
25	1933
25	2227
25	2345
25	2349
25	2353
25	2435
25	2437
25	2439
25	2441
25	2443
25	2445
25	2447
25	2449
25	2451
25	2453
25	2455
25	2457
25	2459
25	2461
25	2463
25	2465
25	2467
25	2469
25	2471
25	2473
25	2475
25	2477
25	2479
25	2481
25	2483
25	2485
25	2487
25	2489
25	2491
25	7657
25	71385
27	29
27	31
27	33
27	35
27	37
27	39
27	43
27	45
27	49
27	53
27	55
27	59
27	61
27	65
27	67
27	69
27	73
27	77
27	79
27	81
27	83
27	87
27	89
27	91
27	93
27	97
27	101
27	103
27	105
27	107
27	109
27	111
27	113
27	115
27	117
27	119
27	125
27	127
27	135
27	139
27	141
27	143
27	145
27	147
27	149
27	153
27	155
27	159
27	163
27	165
27	167
27	169
27	175
27	183
27	185
27	187
27	193
27	195
27	197
27	201
27	203
27	205
27	215
27	217
27	223
27	225
27	233
27	235
27	237
27	241
27	243
27	249
27	251
27	255
27	257
27	261
27	279
27	289
27	291
27	295
27	301
27	303
27	311
27	317
27	319
27	321
27	325
27	329
27	333
27	335
27	341
27	345
27	349
27	357
27	363
27	367
27	369
27	371
27	375
27	379
27	381
27	383
27	385
27	395
27	401
27	405
27	407
27	409
27	417
27	419
27	421
27	423
27	425
27	427
27	429
27	431
27	433
27	443
27	445
27	449
27	451
27	461
27	471
27	473
27	475
27	481
27	485
27	497
27	515
27	523
27	525
27	529
27	539
27	543
27	545
27	549
27	551
27	555
27	557
27	563
27	567
27	575
27	579
27	593
27	597
27	603
27	607
27	637
27	639
27	645
27	663
27	681
27	689
27	715
27	717
27	719
27	723
27	725
27	727
27	729
27	735
27	737
27	739
27	743
27	759
27	763
27	777
27	779
27	783
27	787
27	789
27	791
27	809
27	823
27	839
27	843
27	849
27	863
27	867
27	879
27	883
27	891
27	913
27	919
27	923
27	927
27	957
27	965
27	975
27	977
27	981
27	983
27	985
27	991
27	997
27	1003
27	1007
27	1015
27	1023
27	1029
27	1031
27	1033
27	1037
27	1049
27	1057
27	1059
27	1075
27	1083
27	1111
27	1119
27	1129
27	1143
27	1145
27	1147
27	1149
27	1157
27	1163
27	1167
27	1169
27	1177
27	1179
27	1189
27	1191
27	1207
27	1209
27	1211
27	1215
27	1225
27	1253
27	1259
27	1269
27	1275
27	1277
27	1283
27	1285
27	1293
27	1315
27	1317
27	1325
27	1341
27	1351
27	1365
27	1373
27	1379
27	1387
27	1399
27	1401
27	1423
27	1431
27	1437
27	1443
27	1483
27	1489
27	1527
27	1529
27	1533
27	1561
27	1577
27	1607
27	1615
27	1643
27	1645
27	1649
27	1655
27	1669
27	1713
27	1719
27	1749
27	1763
27	1765
27	1779
27	1867
27	1901
27	1903
27	1909
27	1933
27	1935
27	1967
27	2007
27	2027
27	2035
27	2051
27	2057
27	2059
27	2089
27	2105
27	2115
27	2139
27	2171
27	2217
27	2237
27	2247
27	2249
27	2265
27	2279
27	2285
27	2287
27	2289
27	2325
27	2367
27	2369
27	2375
27	2381
27	2391
27	2409
27	2417
27	2419
27	2423
27	2435
27	2437
27	2471
27	2475
27	2485
27	2501
27	2503
27	2551
27	2553
27	2555
27	2557
27	2559
27	2561
27	2563
27	2565
27	2567
27	2569
27	2571
27	2573
27	2575
27	2577
27	2579
27	2581
27	2583
27	2585
27	2587
27	2589
27	2591
27	2593
27	2595
27	2597
27	2599
27	2601
27	2603
27	2605
27	2607
27	2609
27	2611
27	2613
27	2615
27	2617
27	2619
27	2621
27	2623
27	2625
27	2627
27	2653
27	2675
27	2729
27	2775
27	2851
27	2855
27	2863
27	2903
27	2937
27	2961
27	3015
27	3109
27	3127
27	3131
27	3173
27	3181
27	3193
27	3195
27	3197
27	3231
27	3261
27	3281
27	3377
27	3463
27	3479
27	3483
27	3515
27	3615
27	3625
27	3649
27	3659
27	3683
27	3707
27	3709
27	3711
27	3743
27	3803
27	3841
27	3901
27	3925
27	3979
27	4015
27	4037
27	4073
27	4143
27	4183
27	4313
27	4451
27	4527
27	4659
27	4671
27	4687
27	4775
27	4777
27	4843
27	4907
27	5011
27	5043
27	5051
27	5061
27	5139
27	5173
27	5371
27	5373
27	5469
27	5479
27	5481
27	5593
27	5651
27	5829
27	5847
27	5863
27	6059
27	6123
27	6219
27	6311
27	6313
27	6581
27	6715
27	6893
27	6929
27	7009
27	7377
27	7437
27	7439
27	7575
27	7585
27	7751
27	7885
27	8003
27	8037
27	8047
27	8101
27	8135
27	8277
27	8569
27	8629
27	9189
27	9253
27	9401
27	9489
27	9569
27	9713
27	9727
27	9729
27	10045
27	10347
27	10521
27	10533
27	10789
27	10895
27	11183
27	11381
27	11407
27	11575
27	11947
27	12415
27	12497
27	13115
27	13387
27	13507
27	13551
27	13955
27	14047
27	14317
27	14377
27	14707
27	14915
27	15827
27	15971
27	16189
27	16365
27	16843
27	17449
27	17587
27	17777
27	18361
27	19213
27	21589
27	23863
27	24455
27	25715
27	26521
27	26869
27	27377
27	30027
27	30565
27	31381
27	37293
27	44127
27	71383
27	71387
27	71389
27	71401
27	72151
27	72153
27	72155
27	72157
27	72159
27	72161
27	72163
27	72165
27	72167
29	31
29	33
29	35
29	43
29	51
29	53
29	61
29	65
29	69
29	71
29	73
29	77
29	81
29	89
29	93
29	97
29	99
29	101
29	103
29	117
29	119
29	123
29	127
29	141
29	165
29	167
29	187
29	203
29	217
29	223
29	225
29	233
29	237
29	245
29	249
29	277
29	279
29	287
29	299
29	319
29	329
29	335
29	369
29	375
29	383
29	385
29	401
29	409
29	421
29	433
29	437
29	443
29	445
29	447
29	449
29	451
29	455
29	485
29	529
29	549
29	551
29	555
29	559
29	563
29	597
29	611
29	617
29	627
29	629
29	631
29	639
29	645
29	651
29	663
29	665
29	667
29	677
29	681
29	683
29	689
29	703
29	731
29	751
29	779
29	783
29	809
29	817
29	823
29	853
29	909
29	1033
29	1059
29	1111
29	1167
29	1179
29	1207
29	1219
29	1273
29	1285
29	1445
29	1539
29	1567
29	1629
29	1665
29	1681
29	1695
29	1735
29	1963
29	2047
29	2053
29	2095
29	2151
29	2161
29	2163
29	2191
29	2195
29	2197
29	2279
29	2415
29	2421
29	2537
29	2629
29	2651
29	2703
29	2711
29	2713
29	2715
29	2717
29	2719
29	2723
29	2725
29	2727
29	2729
29	2731
29	2733
29	2735
29	2737
29	2739
29	2741
29	2743
29	2745
29	2747
29	2749
29	2751
29	2949
29	3339
29	3887
29	3899
29	4333
29	4337
29	4753
29	4797
29	4923
29	5113
29	5245
29	5617
29	5629
29	5957
29	6169
29	6359
29	6417
29	6489
29	6729
29	6751
29	6953
29	6963
29	7531
29	8123
29	8969
29	11775
29	11915
29	13077
29	15109
29	16201
29	17409
29	28337
29	36857
29	71381
29	71387
29	74493
31	33
31	35
31	37
31	39
31	47
31	61
31	65
31	67
31	81
31	83
31	87
31	93
31	101
31	103
31	105
31	107
31	117
31	123
31	127
31	135
31	143
31	145
31	155
31	159
31	165
31	167
31	169
31	175
31	193
31	195
31	203
31	205
31	215
31	223
31	225
31	233
31	235
31	239
31	241
31	249
31	261
31	273
31	279
31	289
31	311
31	319
31	327
31	329
31	331
31	333
31	339
31	341
31	345
31	349
31	353
31	357
31	359
31	367
31	375
31	383
31	385
31	391
31	399
31	401
31	403
31	407
31	409
31	411
31	413
31	427
31	433
31	439
31	445
31	447
31	449
31	451
31	455
31	473
31	485
31	541
31	545
31	547
31	549
31	551
31	555
31	557
31	559
31	563
31	573
31	581
31	645
31	663
31	671
31	683
31	689
31	699
31	715
31	717
31	721
31	725
31	739
31	745
31	759
31	763
31	765
31	777
31	795
31	805
31	843
31	853
31	873
31	883
31	903
31	929
31	957
31	965
31	979
31	981
31	983
31	993
31	997
31	1003
31	1009
31	1029
31	1049
31	1069
31	1071
31	1075
31	1111
31	1129
31	1149
31	1157
31	1167
31	1171
31	1173
31	1181
31	1185
31	1245
31	1247
31	1251
31	1259
31	1263
31	1267
31	1271
31	1275
31	1285
31	1293
31	1343
31	1349
31	1365
31	1423
31	1511
31	1589
31	1611
31	1641
31	1647
31	1713
31	1715
31	1761
31	1885
31	1923
31	1933
31	1935
31	1945
31	1975
31	1979
31	2029
31	2037
31	2051
31	2083
31	2101
31	2115
31	2217
31	2245
31	2265
31	2277
31	2287
31	2303
31	2325
31	2339
31	2341
31	2349
31	2369
31	2371
31	2373
31	2401
31	2437
31	2453
31	2467
31	2479
31	2487
31	2491
31	2495
31	2501
31	2515
31	2577
31	2615
31	2619
31	2779
31	2781
31	2783
31	2785
31	2787
31	2789
31	2791
31	2793
31	2795
31	2797
31	2799
31	2801
31	2803
31	2805
31	2807
31	2809
31	2811
31	2843
31	2857
31	2863
31	2865
31	2893
31	2905
31	2933
31	3009
31	3015
31	3073
31	3105
31	3155
31	3173
31	3187
31	3203
31	3261
31	3333
31	3365
31	3381
31	3429
31	3473
31	3479
31	3483
31	3497
31	3545
31	3565
31	3577
31	3625
31	3629
31	3655
31	3673
31	3723
31	4047
31	4421
31	4525
31	5011
31	5095
31	5395
31	5465
31	5753
31	5943
31	6095
31	6131
31	6383
31	6389
31	6809
31	7099
31	7295
31	7885
31	7887
31	7899
31	7993
31	8089
31	8311
31	8321
31	8643
31	8949
31	9157
31	9401
31	9971
31	10197
31	10215
31	10541
31	13857
31	14317
31	14633
31	15347
31	15721
31	15967
31	16261
31	22103
31	22593
31	25165
31	39237
31	71383
31	71387
31	71401
31	71761
31	71763
31	71765
33	35
33	39
33	43
33	45
33	57
33	61
33	65
33	67
33	77
33	83
33	93
33	101
33	103
33	109
33	111
33	117
33	135
33	141
33	143
33	145
33	165
33	169
33	183
33	187
33	195
33	197
33	237
33	243
33	279
33	295
33	313
33	319
33	327
33	331
33	335
33	339
33	341
33	345
33	349
33	359
33	373
33	375
33	383
33	385
33	401
33	403
33	407
33	409
33	413
33	427
33	437
33	443
33	445
33	447
33	449
33	455
33	461
33	545
33	547
33	551
33	563
33	565
33	575
33	583
33	587
33	591
33	595
33	639
33	663
33	689
33	699
33	715
33	717
33	723
33	725
33	735
33	737
33	745
33	783
33	795
33	849
33	879
33	957
33	961
33	965
33	977
33	981
33	997
33	1049
33	1075
33	1129
33	1167
33	1179
33	1191
33	1245
33	1293
33	1315
33	1341
33	1403
33	1613
33	1713
33	1891
33	1933
33	1959
33	1979
33	2083
33	2115
33	2227
33	2341
33	2355
33	2373
33	2435
33	2487
33	2627
33	2729
33	2863
33	2865
33	2867
33	2869
33	2871
33	2873
33	2875
33	2877
33	2879
33	2881
33	2883
33	2885
33	2887
33	2889
33	2891
33	2893
33	2895
33	11663
33	71383
33	72841
35	51
35	61
35	65
35	83
35	85
35	97
35	103
35	107
35	109
35	119
35	123
35	127
35	141
35	143
35	145
35	155
35	165
35	169
35	201
35	213
35	215
35	223
35	233
35	235
35	245
35	255
35	257
35	269
35	287
35	295
35	301
35	307
35	319
35	327
35	333
35	335
35	357
35	375
35	383
35	385
35	395
35	401
35	403
35	409
35	411
35	415
35	443
35	449
35	529
35	547
35	549
35	551
35	553
35	555
35	559
35	561
35	563
35	591
35	597
35	599
35	609
35	611
35	625
35	631
35	635
35	637
35	639
35	645
35	651
35	653
35	657
35	663
35	671
35	681
35	683
35	725
35	751
35	763
35	777
35	779
35	783
35	785
35	787
35	789
35	791
35	815
35	829
35	837
35	883
35	979
35	997
35	1011
35	1049
35	1075
35	1111
35	1179
35	1219
35	1227
35	1231
35	1233
35	1235
35	1237
35	1249
35	1263
35	1273
35	1297
35	1483
35	1497
35	1521
35	1529
35	1647
35	1717
35	1763
35	1823
35	1879
35	1909
35	1933
35	1935
35	2035
35	2217
35	2227
35	2239
35	2241
35	2245
35	2301
35	2371
35	2421
35	2425
35	2429
35	2433
35	2453
35	2499
35	2501
35	2503
35	2505
35	2509
35	2511
35	2525
35	2537
35	2549
35	2561
35	2601
35	2635
35	2659
35	2713
35	2741
35	2803
35	2811
35	2859
35	2865
35	2893
35	2899
35	2927
35	2929
35	2931
35	2933
35	2935
35	2937
35	2939
35	2941
35	2943
35	2945
35	2947
35	2949
35	2951
35	2953
35	2955
35	2957
35	2959
35	2961
35	2963
35	2965
35	2967
35	2969
35	2971
35	2973
35	2975
35	2977
35	2979
35	2981
35	2983
35	2985
35	2987
35	2989
35	2991
35	2993
35	2995
35	2997
35	2999
35	3001
35	3003
35	3005
35	3007
35	3009
35	3011
35	3013
35	3015
35	3017
35	3019
35	3021
35	3023
35	3025
35	3027
35	3029
35	3031
35	3033
35	3035
35	3037
35	3039
35	3041
35	3043
35	3065
35	3107
35	3983
35	4009
35	4035
35	4049
35	4325
35	4329
35	4333
35	4341
35	4345
35	4563
35	4705
35	4851
35	4929
35	4955
35	5141
35	5257
35	5299
35	5637
35	5881
35	5911
35	5921
35	5941
35	6055
35	6123
35	6319
35	6325
35	6377
35	6979
35	7565
35	7687
35	7793
35	8245
35	8383
35	9491
35	10349
35	11179
35	13903
35	15095
35	15109
35	16347
35	29399
35	29597
35	31209
35	38393
35	71381
35	71389
35	71395
35	72963
37	39
37	43
37	51
37	55
37	61
37	65
37	73
37	79
37	81
37	83
37	89
37	105
37	113
37	117
37	127
37	145
37	147
37	165
37	169
37	225
37	233
37	235
37	251
37	279
37	289
37	303
37	331
37	333
37	335
37	339
37	357
37	401
37	407
37	417
37	421
37	427
37	433
37	437
37	441
37	447
37	449
37	529
37	545
37	563
37	645
37	683
37	719
37	723
37	853
37	863
37	911
37	923
37	975
37	1015
37	1029
37	1133
37	1147
37	1163
37	1165
37	1167
37	1259
37	1303
37	1747
37	1815
37	1933
37	1961
37	2059
37	2071
37	2115
37	2161
37	2183
37	2337
37	2375
37	2433
37	2541
37	2729
37	3101
37	3103
37	3105
37	3107
37	3109
37	3111
37	3113
37	3115
37	3117
37	3119
37	3121
37	3123
37	3125
37	3127
37	3129
37	3131
37	3133
37	3135
37	3137
37	3139
37	3141
37	3143
